id,state_po,county,democrat,republican,dempct
0,AK,District 1,2573.0,3180.0,0.44724491569615854
1,AK,District 10,1808.0,6255.0,0.224234156021332
2,AK,District 11,2142.0,6444.0,0.24947589098532494
3,AK,District 12,1928.0,6629.0,0.22531260955942503
4,AK,District 13,1684.0,4028.0,0.29481792717086835
5,AK,District 14,3043.0,5978.0,0.33732402172708126
6,AK,District 15,1828.0,2525.0,0.4199402710774179
7,AK,District 16,3294.0,3203.0,0.5070032322610436
8,AK,District 17,3290.0,2618.0,0.556872037914692
9,AK,District 18,3909.0,2684.0,0.5929015622630062
10,AK,District 19,2669.0,1636.0,0.6199767711962834
11,AK,District 2,1585.0,3188.0,0.3320762623088204
12,AK,District 20,4151.0,2187.0,0.654938466393184
13,AK,District 21,4224.0,3479.0,0.5483577826820719
14,AK,District 22,3270.0,4203.0,0.43757527097551185
15,AK,District 23,2894.0,3246.0,0.47133550488599346
16,AK,District 24,3578.0,4709.0,0.4317605888741402
17,AK,District 25,3378.0,3816.0,0.469557964970809
18,AK,District 26,3374.0,4548.0,0.4259025498611462
19,AK,District 27,3729.0,4085.0,0.4772203736882519
20,AK,District 28,4749.0,5423.0,0.4668698387731026
21,AK,District 29,2101.0,6347.0,0.24869791666666666
22,AK,District 3,1241.0,5403.0,0.18678506923540036
23,AK,District 30,1816.0,6194.0,0.22671660424469414
24,AK,District 31,3466.0,5617.0,0.38159198502697345
25,AK,District 32,2701.0,3764.0,0.4177880897138438
26,AK,District 33,5978.0,2732.0,0.686337543053961
27,AK,District 34,4220.0,3955.0,0.5162079510703363
28,AK,District 35,3749.0,4105.0,0.477336389101095
29,AK,District 36,2693.0,4460.0,0.3764853907451419
30,AK,District 37,2421.0,1938.0,0.5554026152787337
31,AK,District 38,2758.0,1143.0,0.7069982055883107
32,AK,District 39,3142.0,1405.0,0.6910050582801848
33,AK,District 4,4162.0,4070.0,0.5055879494655005
34,AK,District 40,2338.0,1377.0,0.6293405114401077
35,AK,District 5,3187.0,3683.0,0.46390101892285296
36,AK,District 6,2536.0,4929.0,0.33971868720696585
37,AK,District 7,1510.0,5935.0,0.2028206850235057
38,AK,District 8,1218.0,6126.0,0.16584967320261437
39,AK,District 9,1843.0,6100.0,0.23202820093163792
40,AL,Autauga,5936.0,18172.0,0.2462253193960511
41,AL,Baldwin,18458.0,72883.0,0.2020779277651876
42,AL,Barbour,4871.0,5454.0,0.47176755447941887
43,AL,Bibb,1874.0,6738.0,0.21760334417092428
44,AL,Blount,2156.0,22859.0,0.08618828702778333
45,AL,Bullock,3530.0,1140.0,0.7558886509635975
46,AL,Butler,3726.0,4901.0,0.43189984931030484
47,AL,Calhoun,13242.0,32865.0,0.28720150953217516
48,AL,Chambers,5784.0,7843.0,0.42445145666691125
49,AL,Cherokee,1547.0,8953.0,0.14733333333333334
50,AL,Chilton,2911.0,15081.0,0.16179413072476656
51,AL,Choctaw,3109.0,4106.0,0.4309078309078309
52,AL,Clarke,5749.0,7140.0,0.4460392582822562
53,AL,Clay,1237.0,5245.0,0.1908361616784943
54,AL,Cleburne,684.0,5764.0,0.10607940446650124
55,AL,Coffee,4221.0,15875.0,0.21004179936305734
56,AL,Colbert,7312.0,16746.0,0.3039321639371519
57,AL,Conecuh,3080.0,3420.0,0.47384615384615386
58,AL,Coosa,1782.0,3381.0,0.3451481696687972
59,AL,Covington,2387.0,13267.0,0.15248498786252715
60,AL,Crenshaw,1664.0,4513.0,0.2693864335437915
61,AL,Cullman,3798.0,32989.0,0.10324299344877266
62,AL,Dale,4413.0,13808.0,0.24219307392569014
63,AL,Dallas,12836.0,5789.0,0.6891812080536913
64,AL,DeKalb,3622.0,21405.0,0.14472369840572183
65,AL,Elmore,8443.0,27634.0,0.23402721955816724
66,AL,Escambia,4605.0,9935.0,0.3167125171939477
67,AL,Etowah,10442.0,32353.0,0.24400046734431594
68,AL,Fayette,1362.0,6712.0,0.1686896210056973
69,AL,Franklin,2197.0,9466.0,0.1883734888107691
70,AL,Geneva,1525.0,9994.0,0.13238996440663253
71,AL,Greene,4013.0,838.0,0.8272521129663987
72,AL,Hale,4775.0,3173.0,0.6007800704579769
73,AL,Henry,2292.0,5632.0,0.28924785461887936
74,AL,Houston,10664.0,30728.0,0.25763432547352144
75,AL,Jackson,3673.0,16672.0,0.1805357581715409
76,AL,Jefferson,156873.0,134768.0,0.5378976207049078
77,AL,Lamar,1036.0,5823.0,0.1510424260096224
78,AL,Lauderdale,9952.0,27899.0,0.262925682280521
79,AL,Lawrence,3627.0,10833.0,0.2508298755186722
80,AL,Lee,21230.0,34617.0,0.3801457553673429
81,AL,Limestone,9468.0,29067.0,0.24569871545348385
82,AL,Lowndes,4883.0,1751.0,0.736056677720832
83,AL,Macon,7566.0,1431.0,0.8409469823274425
84,AL,Madison,62822.0,89520.0,0.41237478830526053
85,AL,Marengo,5615.0,5233.0,0.5176069321533924
86,AL,Marion,1432.0,11274.0,0.11270266016055407
87,AL,Marshall,4917.0,29233.0,0.14398243045387993
88,AL,Mobile,72186.0,95116.0,0.43147123166489343
89,AL,Monroe,4332.0,5795.0,0.4277673545966229
90,AL,Montgomery,58916.0,34003.0,0.634057620077702
91,AL,Morgan,11254.0,37486.0,0.23089864587607714
92,AL,Perry,3824.0,1407.0,0.7310265723571019
93,AL,Pickens,3972.0,5456.0,0.4212982605006364
94,AL,Pike,5056.0,7693.0,0.3965801239312887
95,AL,Randolph,2291.0,7705.0,0.22919167667066825
96,AL,Russell,9579.0,9210.0,0.5098195752834105
97,AL,Shelby,22977.0,73020.0,0.23935122972592893
98,AL,St. Clair,5589.0,31651.0,0.15008055853920516
99,AL,Sumter,4746.0,1581.0,0.7501185395922239
100,AL,Talladega,12121.0,20614.0,0.37027646250190926
101,AL,Tallapoosa,5519.0,13594.0,0.2887563438497358
102,AL,Tuscaloosa,31762.0,47723.0,0.39959740831603446
103,AL,Walker,4497.0,24266.0,0.1563466954072941
104,AL,Washington,2374.0,6042.0,0.2820817490494297
105,AL,Wilcox,4339.0,1737.0,0.7141211323238973
106,AL,Winston,872.0,9228.0,0.08633663366336633
107,AR,Calhoun,639.0,1556.0,0.2911161731207289
108,AR,Clay,1199.0,3781.0,0.24076305220883534
109,AR,Cleburne,2101.0,9458.0,0.1817631282982957
110,AR,Dallas,1165.0,1509.0,0.4356768885564697
111,AR,Franklin,1376.0,5039.0,0.21449727201870616
112,AR,Greene,3071.0,10720.0,0.22268145892248567
113,AR,Jackson,1583.0,3267.0,0.32639175257731956
114,AR,Jefferson,15772.0,9250.0,0.630325313723923
115,AR,Lawrence,1263.0,4064.0,0.2370940491834053
116,AR,Lee,1735.0,1229.0,0.585357624831309
117,AR,Madison,1588.0,4928.0,0.24370779619398403
118,AR,Marion,1434.0,5336.0,0.2118168389955687
119,AR,Monroe,1312.0,1489.0,0.46840414137807923
120,AR,Montgomery,748.0,2643.0,0.22058389855499852
121,AR,Perry,1049.0,3008.0,0.2585654424451565
122,AR,Pike,685.0,3150.0,0.17861799217731422
123,AR,Randolph,1425.0,4509.0,0.24014155712841254
124,AR,Washington,33366.0,41476.0,0.44581919243205687
125,AR,Arkansas,1939.0,3826.0,0.3363399826539462
126,AR,Ashley,2408.0,5338.0,0.310870126516912
127,AR,Baxter,4169.0,14682.0,0.22115537637260624
128,AR,Benton,28005.0,60871.0,0.31510193978126827
129,AR,Boone,2926.0,12235.0,0.19299518501418111
130,AR,Bradley,1317.0,2164.0,0.3783395575983913
131,AR,Carroll,3342.0,6786.0,0.3299763033175355
132,AR,Chicot,2350.0,1716.0,0.5779636005902608
133,AR,Clark,3620.0,4404.0,0.4511465603190429
134,AR,Cleveland,723.0,2462.0,0.22700156985871273
135,AR,Columbia,3140.0,5456.0,0.3652861796184272
136,AR,Conway,2656.0,4849.0,0.35389740173217854
137,AR,Craighead,10538.0,22892.0,0.31522584504935686
138,AR,Crawford,4488.0,16686.0,0.2119580617738736
139,AR,Crittenden,8410.0,6964.0,0.5470274489397684
140,AR,Cross,1999.0,4584.0,0.3036609448579675
141,AR,Desha,2228.0,1919.0,0.5372558476006752
142,AR,Drew,2365.0,3968.0,0.37344070740565294
143,AR,Faulkner,14629.0,29346.0,0.33266628766344514
144,AR,Fulton,1067.0,3471.0,0.2351256059938299
145,AR,Garland,12311.0,26087.0,0.3206156570654722
146,AR,Grant,1373.0,5725.0,0.19343477035784729
147,AR,Hempstead,2377.0,4401.0,0.3506934198878725
148,AR,Hot Spring,3149.0,8172.0,0.2781556399611342
149,AR,Howard,1351.0,3157.0,0.2996894409937888
150,AR,Independence,2881.0,9936.0,0.22477958960755248
151,AR,Izard,1113.0,4042.0,0.21590688651794374
152,AR,Johnson,2427.0,6091.0,0.2849260389762855
153,AR,Lafayette,1032.0,1758.0,0.36989247311827955
154,AR,Lincoln,1252.0,2455.0,0.3377394119233882
155,AR,Little River,1397.0,3605.0,0.27928828468612554
156,AR,Logan,1715.0,5746.0,0.2298619488004289
157,AR,Lonoke,5664.0,19958.0,0.22106002653969245
158,AR,Miller,4273.0,11294.0,0.27449091025888095
159,AR,Mississippi,5670.0,7061.0,0.4453695703401147
160,AR,Nevada,1157.0,2000.0,0.36648717136522013
161,AR,Newton,699.0,2875.0,0.19557918298824847
162,AR,Ouachita,4321.0,5351.0,0.4467535153019024
163,AR,Phillips,4310.0,2446.0,0.6379514505624629
164,AR,Poinsett,1880.0,5502.0,0.25467353020861555
165,AR,Polk,1212.0,6618.0,0.15478927203065135
166,AR,Pope,5000.0,16256.0,0.23522770041400076
167,AR,Prairie,814.0,2505.0,0.24525459475745706
168,AR,Pulaski,89574.0,61257.0,0.5938699604192772
169,AR,Saline,13256.0,35863.0,0.2698752010423665
170,AR,Scott,602.0,2731.0,0.18061806180618062
171,AR,Searcy,601.0,2955.0,0.1690101237345332
172,AR,Sebastian,12300.0,29127.0,0.2969078137446593
173,AR,Sevier,1075.0,3282.0,0.24672940096396603
174,AR,Sharp,1472.0,5407.0,0.21398459078354412
175,AR,St. Francis,4031.0,3195.0,0.557846664821478
176,AR,Stone,1203.0,4113.0,0.2262979683972912
177,AR,Union,5855.0,10456.0,0.3589602109006192
178,AR,Van Buren,1549.0,5382.0,0.22348867407300535
179,AR,White,5170.0,21077.0,0.19697489236865165
180,AR,Woodruff,1118.0,1347.0,0.45354969574036513
181,AR,Yell,1480.0,4608.0,0.24310118265440211
182,AZ,Apache,17083.0,8240.0,0.6746041148363148
183,AZ,Cochise,17450.0,28092.0,0.3831627947828378
184,AZ,Coconino,32404.0,21108.0,0.6055464194946928
185,AZ,Gila,7003.0,14182.0,0.3305640783573283
186,AZ,Graham,3301.0,8025.0,0.29145329330743425
187,AZ,Greenlee,1092.0,1892.0,0.36595174262734587
188,AZ,La Paz,1575.0,4003.0,0.2823592685550376
189,AZ,Maricopa,702907.0,747361.0,0.4846738671748946
190,AZ,Mohave,17455.0,58282.0,0.23046859527047547
191,AZ,Navajo,16459.0,20577.0,0.4444054433524139
192,AZ,Pima,224661.0,167428.0,0.5729847050032008
193,AZ,Pinal,47892.0,72819.0,0.3967492606307627
194,AZ,Santa Cruz,11690.0,3897.0,0.7499839609931354
195,AZ,Yavapai,35590.0,71330.0,0.3328656939768051
196,AZ,Yuma,24605.0,25165.0,0.49437412095639943
197,CA,Nevada,26053.0,23365.0,0.5271965680521268
198,CA,Santa Cruz,95249.0,22438.0,0.80934172848318
199,CA,Alameda,514842.0,95922.0,0.8429475214649194
200,CA,Alpine,334.0,217.0,0.6061705989110708
201,CA,Amador,6004.0,10485.0,0.3641215355691673
202,CA,Butte,41567.0,45144.0,0.4793740125243625
203,CA,Calaveras,7944.0,13511.0,0.37026334187835
204,CA,Colusa,2661.0,3551.0,0.42836445589182226
205,CA,Contra Costa,319287.0,115956.0,0.733583308634487
206,CA,Del Norte,3485.0,5134.0,0.40433925049309666
207,CA,El Dorado,36404.0,49247.0,0.4250271450420894
208,CA,Fresno,141341.0,124049.0,0.5325784694223595
209,CA,Glenn,3065.0,5788.0,0.34621032418389247
210,CA,Humboldt,33200.0,18373.0,0.6437476974385822
211,CA,Imperial,32667.0,12704.0,0.719997355138745
212,CA,Inyo,3155.0,4248.0,0.4261785762528705
213,CA,Kern,98689.0,129584.0,0.4323288343343278
214,CA,Kings,13617.0,18093.0,0.4294228949858089
215,CA,Lake,11496.0,10599.0,0.5202987101154107
216,CA,Lassen,2224.0,7574.0,0.22698509899979588
217,CA,Los Angeles,2464364.0,769743.0,0.7619921047757542
218,CA,Madera,17029.0,23357.0,0.4216560194126678
219,CA,Marin,108707.0,21771.0,0.8331442848602829
220,CA,Mariposa,3122.0,5185.0,0.37582761526423497
221,CA,Mendocino,22079.0,10888.0,0.6697303363970031
222,CA,Merced,37317.0,28725.0,0.5650495139456709
223,CA,Modoc,877.0,2696.0,0.2454520011195074
224,CA,Mono,2773.0,2111.0,0.5677723177723177
225,CA,Monterey,89088.0,34895.0,0.7185501238072962
226,CA,Napa,39199.0,17411.0,0.6924394983218513
227,CA,Orange,609961.0,507148.0,0.5460174432396481
228,CA,Placer,73509.0,95138.0,0.4358749340338103
229,CA,Plumas,3459.0,5420.0,0.38957089762360625
230,CA,Riverside,373695.0,333243.0,0.5286107126791882
231,CA,Sacramento,326023.0,189789.0,0.6320578040061108
232,CA,San Benito,12521.0,7841.0,0.6149199489244671
233,CA,San Bernardino,340833.0,271240.0,0.5568502449871175
234,CA,San Diego,735476.0,477766.0,0.6062071705397604
235,CA,San Francisco,345084.0,37688.0,0.901539297545275
236,CA,San Joaquin,121124.0,88936.0,0.5766162048938398
237,CA,San Luis Obispo,67107.0,56164.0,0.5443859464107536
238,CA,San Mateo,237882.0,57929.0,0.8041688781012201
239,CA,Santa Barbara,107142.0,56365.0,0.6552746977193638
240,CA,Santa Clara,511684.0,144826.0,0.7794001614598407
241,CA,Shasta,22301.0,51778.0,0.3010434806085395
242,CA,Sierra,601.0,1048.0,0.3644633110976349
243,CA,Siskiyou,7234.0,11341.0,0.38944818304172274
244,CA,Solano,102360.0,51920.0,0.6634690173710137
245,CA,Sonoma,160435.0,51408.0,0.757329720594969
246,CA,Stanislaus,81647.0,78494.0,0.5098444495788087
247,CA,Sutter,13076.0,18176.0,0.4184052220657878
248,CA,Tehama,6809.0,15494.0,0.30529525175985295
249,CA,Trinity,2214.0,2812.0,0.4405093513728611
250,CA,Tulare,47585.0,58299.0,0.4494068981149182
251,CA,Tuolumne,9123.0,14551.0,0.3853594660809327
252,CA,Ventura,194402.0,132323.0,0.5950019129237126
253,CA,Yolo,54752.0,20739.0,0.7252785100210621
254,CA,Yuba,7910.0,13170.0,0.3752371916508539
255,CO,Jackson,171.0,629.0,0.21375
256,CO,Jefferson,160776.0,138177.0,0.5377969112201584
257,CO,Morgan,3151.0,8145.0,0.2789483002832861
258,CO,Washington,296.0,2299.0,0.11406551059730251
259,CO,Lincoln,409.0,1892.0,0.17774880486744893
260,CO,Logan,1851.0,7282.0,0.20267163035147268
261,CO,Phillips,436.0,1791.0,0.19577907498877414
262,CO,Yuma,726.0,3850.0,0.15865384615384615
263,CO,Lake,1616.0,1270.0,0.5599445599445599
264,CO,Adams,96558.0,80082.0,0.5466372282608696
265,CO,Alamosa,3189.0,3046.0,0.511467522052927
266,CO,Arapahoe,159885.0,117053.0,0.5773313882529664
267,CO,Archuleta,2500.0,4264.0,0.3696037847427558
268,CO,Baca,283.0,1753.0,0.13899803536345776
269,CO,Bent,590.0,1188.0,0.33183352080989875
270,CO,Boulder,132334.0,41396.0,0.7617222126287918
271,CO,Broomfield,19731.0,14367.0,0.5786556396269575
272,CO,Chaffee,4888.0,5391.0,0.4755326393618056
273,CO,Cheyenne,132.0,925.0,0.12488174077578051
274,CO,Clear Creek,2729.0,2575.0,0.5145173453996983
275,CO,Conejos,1771.0,1914.0,0.48059701492537316
276,CO,Costilla,1125.0,588.0,0.6567425569176882
277,CO,Crowley,339.0,1079.0,0.2390691114245416
278,CO,Custer,797.0,2061.0,0.2788663400979706
279,CO,Delta,4087.0,11655.0,0.2596239359674755
280,CO,Denver,244551.0,62690.0,0.7959582217217103
281,CO,Dolores,242.0,944.0,0.20404721753794267
282,CO,Douglas,68657.0,102573.0,0.400963616188752
283,CO,Eagle,14099.0,8990.0,0.6106370999177098
284,CO,El Paso,108010.0,179228.0,0.3760296339620802
285,CO,Elbert,3134.0,11705.0,0.21120021564795471
286,CO,Fremont,5297.0,15122.0,0.25941525050198344
287,CO,Garfield,11271.0,13132.0,0.4618694422816867
288,CO,Gilpin,1634.0,1566.0,0.510625
289,CO,Grand,3358.0,4494.0,0.4276617422312787
290,CO,Gunnison,5128.0,3289.0,0.6092431982891766
291,CO,Hinsdale,197.0,339.0,0.3675373134328358
292,CO,Huerfano,1633.0,1883.0,0.464448236632537
293,CO,Kiowa,91.0,728.0,0.1111111111111111
294,CO,Kit Carson,536.0,2967.0,0.153011704253497
295,CO,La Plata,15525.0,12587.0,0.5522552646556631
296,CO,Larimer,93113.0,83430.0,0.5274239137207366
297,CO,Las Animas,2650.0,3710.0,0.4166666666666667
298,CO,Mesa,21729.0,49779.0,0.3038680986742742
299,CO,Mineral,237.0,344.0,0.4079173838209983
300,CO,Moffat,874.0,5305.0,0.1414468360576145
301,CO,Montezuma,3973.0,7853.0,0.33595467613732455
302,CO,Montrose,5466.0,14382.0,0.2753929866989117
303,CO,Otero,2943.0,4928.0,0.37390420531063395
304,CO,Ouray,1697.0,1351.0,0.556758530183727
305,CO,Park,3421.0,6135.0,0.35799497697781496
306,CO,Pitkin,7333.0,2550.0,0.7419811798037034
307,CO,Prowers,1186.0,3531.0,0.2514309942760229
308,CO,Pueblo,35875.0,36265.0,0.497296922650402
309,CO,Rio Blanco,436.0,2791.0,0.13511000929656028
310,CO,Rio Grande,2001.0,3085.0,0.39343295320487615
311,CO,Routt,7600.0,5230.0,0.5923616523772408
312,CO,Saguache,1417.0,1147.0,0.5526521060842434
313,CO,San Juan,265.0,215.0,0.5520833333333334
314,CO,San Miguel,2975.0,1033.0,0.7422654690618763
315,CO,Sedgwick,267.0,1015.0,0.20826833073322934
316,CO,Summit,9557.0,5100.0,0.6520433922357918
317,CO,Teller,3603.0,9745.0,0.2699280791129757
318,CO,Weld,46519.0,76651.0,0.3776812535520013
319,CT,Fairfield,243852.0,160077.0,0.6037001552252995
320,CT,Hartford,240403.0,148173.0,0.6186769126245574
321,CT,Litchfield,39775.0,53051.0,0.4284898627539698
322,CT,Middlesex,45357.0,38867.0,0.5385282104863222
323,CT,New Haven,205609.0,159048.0,0.5638421859446
324,CT,New London,62278.0,54058.0,0.5353287030669784
325,CT,Tolland,38506.0,34194.0,0.5296561210453921
326,CT,Windham,21792.0,25747.0,0.45840257472811796
327,DC,District of Columbia,282830.0,12723.0,0.9569518834185409
328,DE,Kent,33351.0,36991.0,0.47412641096357794
329,DE,New Castle,162919.0,85525.0,0.655757434270902
330,DE,Sussex,39333.0,62611.0,0.3858294750058856
331,FL,Calhoun,1241.0,4655.0,0.21048168249660787
332,FL,Clay,27822.0,74963.0,0.27068151967699566
333,FL,Escambia,57461.0,88808.0,0.3928446902624616
334,FL,Franklin,1744.0,4125.0,0.2971545408076333
335,FL,Jackson,6397.0,14257.0,0.3097220877311901
336,FL,Jefferson,3541.0,3930.0,0.47396600187391247
337,FL,Lee,124908.0,191551.0,0.39470515927813715
338,FL,Madison,3526.0,4851.0,0.4209144084994628
339,FL,Marion,62041.0,107833.0,0.3652177496261935
340,FL,Monroe,18971.0,21904.0,0.4641223241590214
341,FL,Sumter,22638.0,52730.0,0.30036620316314616
342,FL,Washington,2264.0,8637.0,0.2076873681313641
343,FL,Columbia,7601.0,20368.0,0.27176516857949873
344,FL,Lafayette,518.0,2809.0,0.15569582206191765
345,FL,Polk,117433.0,157430.0,0.42724193507310915
346,FL,Union,1014.0,4568.0,0.1816553206735937
347,FL,Lake,62838.0,102188.0,0.3807763625125738
348,FL,Orange,329894.0,195216.0,0.6282378930128926
349,FL,Alachua,75820.0,46834.0,0.6181616579972932
350,FL,Baker,2112.0,10294.0,0.1702402063517653
351,FL,Bay,21797.0,62194.0,0.2595159005131502
352,FL,Bradford,2924.0,8913.0,0.24702204950578693
353,FL,Brevard,119679.0,181848.0,0.39690972947696224
354,FL,Broward,553320.0,260951.0,0.6795280686651004
355,FL,Charlotte,33445.0,60218.0,0.3570780350832239
356,FL,Citrus,22789.0,54456.0,0.2950223315424947
357,FL,Collier,61085.0,105423.0,0.3668592500060057
358,FL,Desoto,3781.0,6778.0,0.3580831518136187
359,FL,Dixie,1270.0,5822.0,0.1790750141003948
360,FL,Duval,205704.0,211672.0,0.4928505711876102
361,FL,Flagler,22026.0,33850.0,0.39419428735056194
362,FL,Gadsden,15020.0,6728.0,0.6906382196064006
363,FL,Gilchrist,1458.0,6740.0,0.17784825567211515
364,FL,Glades,1271.0,2996.0,0.29786735411295995
365,FL,Gulf,1720.0,5329.0,0.2440062420201447
366,FL,Hamilton,1904.0,3443.0,0.3560875257153544
367,FL,Hardee,2149.0,5242.0,0.29075903125422814
368,FL,Hendry,4615.0,6195.0,0.4269195189639223
369,FL,Hernando,31795.0,58970.0,0.3503002258579849
370,FL,Highlands,14937.0,29565.0,0.33564783605231224
371,FL,Hillsborough,307896.0,266870.0,0.5356893066047748
372,FL,Holmes,853.0,7483.0,0.10232725527831094
373,FL,Indian River,29043.0,48620.0,0.37396186086038397
374,FL,Leon,92068.0,53821.0,0.6310825353522198
375,FL,Levy,5101.0,13775.0,0.2702373384191566
376,FL,Liberty,651.0,2543.0,0.20381966186599876
377,FL,Manatee,71224.0,101944.0,0.4113000092395824
378,FL,Martin,30185.0,53204.0,0.36197819856335967
379,FL,Miami-Dade,624146.0,333999.0,0.6514107989918019
380,FL,Nassau,10869.0,34266.0,0.240810900631439
381,FL,Okaloosa,23780.0,71893.0,0.24855497371254168
382,FL,Okeechobee,3959.0,9356.0,0.29733383402177993
383,FL,Osceola,85458.0,50301.0,0.6294831281903962
384,FL,Palm Beach,374673.0,272402.0,0.5790256152687092
385,FL,Pasco,90142.0,142101.0,0.3881365638576835
386,FL,Pinellas,233701.0,239201.0,0.49418484167967147
387,FL,Putnam,10094.0,22138.0,0.3131670389674857
388,FL,Santa Rosa,18464.0,65339.0,0.2203262413040106
389,FL,Sarasota,97870.0,124438.0,0.4402450654047538
390,FL,Seminole,105914.0,109443.0,0.4918066280640982
391,FL,St. Johns,43099.0,88684.0,0.3270452182754984
392,FL,St. Lucie,66881.0,70289.0,0.48757745862797985
393,FL,Suwannee,3964.0,14287.0,0.2171935784340584
394,FL,Taylor,2152.0,6930.0,0.23695221316890552
395,FL,Volusia,109091.0,143007.0,0.4327325087862657
396,FL,Wakulla,4348.0,10512.0,0.29259757738896364
397,FL,Walton,6876.0,25756.0,0.21071341014954645
398,GA,Baldwin,7970.0,7697.0,0.5087125805833919
399,GA,Bibb,36787.0,24043.0,0.6047509452572744
400,GA,Calhoun,1179.0,830.0,0.5868591338974615
401,GA,Cherokee,25231.0,80649.0,0.23829807329051755
402,GA,Clarke,29603.0,12717.0,0.6995037807183365
403,GA,Clay,697.0,566.0,0.5518606492478226
404,GA,Coffee,4094.0,9588.0,0.2992252594649905
405,GA,DeKalb,251370.0,51468.0,0.8300477483010719
406,GA,Fayette,23284.0,35048.0,0.39916340944935885
407,GA,Franklin,1243.0,7054.0,0.14981318548873088
408,GA,Greene,3199.0,5490.0,0.3681666474853263
409,GA,Henry,50057.0,45724.0,0.5226193086311481
410,GA,Houston,22553.0,35430.0,0.3889588327613266
411,GA,Jackson,4491.0,21784.0,0.17092293054234062
412,GA,Jefferson,3821.0,3063.0,0.555055200464846
413,GA,Lamar,2270.0,5190.0,0.3042895442359249
414,GA,Lee,3170.0,10646.0,0.22944412275622467
415,GA,Lowndes,15064.0,21635.0,0.4104743998474073
416,GA,Macon,2705.0,1540.0,0.6372202591283863
417,GA,Madison,2425.0,9201.0,0.20858420781008086
418,GA,Marion,1213.0,1921.0,0.3870453095086152
419,GA,Monroe,3571.0,8832.0,0.2879142143029912
420,GA,Montgomery,847.0,2670.0,0.24083025305658232
421,GA,Morgan,2663.0,6559.0,0.2887659943613099
422,GA,Pickens,1979.0,11651.0,0.14519442406456345
423,GA,Pike,1240.0,7278.0,0.14557407842216483
424,GA,Randolph,1598.0,1271.0,0.5569884977344022
425,GA,Sumter,5520.0,5276.0,0.5113004816598741
426,GA,Walker,4215.0,18950.0,0.181955536369523
427,GA,Washington,4200.0,4149.0,0.5030542579949695
428,GA,Wilcox,852.0,2096.0,0.28900949796472186
429,GA,Carroll,12464.0,30029.0,0.2933188995834608
430,GA,Columbia,18887.0,43085.0,0.30476666881817593
431,GA,Crawford,1421.0,3635.0,0.28105221518987344
432,GA,Fulton,297051.0,117783.0,0.7160719709570575
433,GA,Johnson,1136.0,2519.0,0.31080711354309165
434,GA,Lincoln,1273.0,2759.0,0.31572420634920634
435,GA,Miller,623.0,1891.0,0.24781225139220367
436,GA,Newton,21943.0,20913.0,0.5120169871196565
437,GA,Polk,2867.0,11014.0,0.20654131546718535
438,GA,Pulaski,1104.0,2437.0,0.31177633436882235
439,GA,Union,1963.0,9852.0,0.1661447312738045
440,GA,White,1674.0,9761.0,0.14639265413205071
441,GA,Douglas,31005.0,24817.0,0.5554261760596181
442,GA,Elbert,2539.0,5292.0,0.32422423700676795
443,GA,Baker,650.0,775.0,0.45614035087719296
444,GA,Liberty,9556.0,6134.0,0.6090503505417464
445,GA,Putnam,2758.0,6544.0,0.29649537733820686
446,GA,Seminole,1189.0,2345.0,0.3364459535936616
447,GA,Taylor,1296.0,2064.0,0.38571428571428573
448,GA,Walton,8292.0,31125.0,0.21036608569906384
449,GA,Appling,1434.0,5494.0,0.20698614318706698
450,GA,Atkinson,697.0,1878.0,0.27067961165048543
451,GA,Bacon,608.0,3364.0,0.15307150050352467
452,GA,Banks,684.0,6134.0,0.10032267527134058
453,GA,Barrow,6580.0,21108.0,0.2376480785900029
454,GA,Bartow,8212.0,29911.0,0.21540802140440155
455,GA,Ben Hill,2101.0,3739.0,0.35976027397260274
456,GA,Berrien,1047.0,5422.0,0.16184881743700727
457,GA,Bleckley,1101.0,3719.0,0.22842323651452281
458,GA,Brantley,619.0,5567.0,0.10006466214031684
459,GA,Brooks,2528.0,3701.0,0.40584363461229733
460,GA,Bryan,4014.0,10529.0,0.27600907653166473
461,GA,Bulloch,9261.0,15097.0,0.3802036291977995
462,GA,Burke,4731.0,4491.0,0.5130123617436565
463,GA,Butts,2566.0,6717.0,0.27641926101475817
464,GA,Camden,5930.0,12310.0,0.32510964912280704
465,GA,Candler,1026.0,2664.0,0.2780487804878049
466,GA,Catoosa,4771.0,20876.0,0.18602565602214685
467,GA,Charlton,1004.0,2951.0,0.2538558786346397
468,GA,Chatham,62290.0,45688.0,0.5768767711941322
469,GA,Chattahoochee,594.0,751.0,0.441635687732342
470,GA,Chattooga,1613.0,6462.0,0.19975232198142415
471,GA,Clayton,78220.0,12645.0,0.8608375061905024
472,GA,Clinch,686.0,1727.0,0.2842934106920845
473,GA,Cobb,160121.0,152912.0,0.5115147604246197
474,GA,Colquitt,3463.0,9898.0,0.25918718658783024
475,GA,Cook,1753.0,4176.0,0.2956653735874515
476,GA,Coweta,16583.0,42533.0,0.28051627309019556
477,GA,Crisp,2837.0,4549.0,0.38410506363390196
478,GA,Dade,965.0,5051.0,0.16040558510638298
479,GA,Dawson,1448.0,9900.0,0.12759957701797672
480,GA,Decatur,4124.0,6020.0,0.40654574132492116
481,GA,Dodge,1839.0,5021.0,0.26807580174927115
482,GA,Dooly,1872.0,1951.0,0.48966780015694483
483,GA,Dougherty,23311.0,10232.0,0.694958709715887
484,GA,Early,2168.0,2552.0,0.45932203389830506
